char,fontSize,x1,y1,x2,y2,weight
0,10,0,-8,6,1,Regular
0,10,0,-8,6,1,Semibold
0,11,0,-8,7,1,Regular
0,11,0,-8,7,1,Semibold
0,12,0,-9,7,1,Regular
0,12,0,-9,8,1,Semibold
0,13,0,-10,8,1,Regular
0,13,0,-10,8,1,Semibold
0,14,1,-10,8,1,Regular
0,14,1,-10,9,1,Semibold
0,15,1,-11,9,1,Regular
0,15,1,-11,9,1,Semibold
0,16,1,-12,9,1,Regular
0,16,1,-12,10,1,Semibold
0,17,1,-13,10,1,Regular
0,17,1,-13,11,1,Semibold
0,18,1,-13,11,1,Regular
0,18,1,-13,11,1,Semibold
0,19,1,-14,11,1,Regular
0,19,1,-14,12,1,Semibold
0,20,1,-15,12,1,Regular
0,20,1,-15,12,1,Semibold
0,21,1,-16,12,1,Regular
0,21,1,-16,13,1,Semibold
0,22,1,-16,13,1,Regular
0,22,1,-16,14,1,Semibold
0,23,1,-17,13,1,Regular
0,23,1,-17,14,1,Semibold
0,24,1,-18,14,1,Regular
0,24,1,-18,15,1,Semibold
0,25,1,-18,14,1,Regular
0,25,1,-18,15,1,Semibold
0,26,1,-19,15,1,Regular
0,26,1,-19,16,1,Semibold
0,27,1,-20,16,1,Regular
0,27,1,-20,17,1,Semibold
0,28,1,-21,16,1,Regular
0,28,1,-21,17,1,Semibold
0,29,2,-21,17,1,Regular
0,29,1,-21,18,1,Semibold
0,30,2,-22,17,1,Regular
0,30,2,-22,18,1,Semibold
0,31,2,-23,18,1,Regular
0,31,2,-23,19,1,Semibold
0,32,2,-23,18,1,Regular
0,32,2,-23,20,1,Semibold
0,33,2,-24,19,1,Regular
0,33,2,-24,20,1,Semibold
0,34,2,-25,20,1,Regular
0,34,2,-25,21,1,Semibold
0,35,2,-26,20,1,Regular
0,35,2,-26,21,1,Semibold
0,36,2,-26,21,1,Regular
0,36,2,-26,22,1,Semibold
0,37,2,-27,21,1,Regular
0,37,2,-27,23,1,Semibold
0,38,2,-28,22,1,Regular
0,38,2,-28,23,1,Semibold
0,39,2,-29,22,1,Regular
0,39,2,-29,24,1,Semibold
0,40,2,-29,23,1,Regular
0,40,2,-29,24,1,Semibold
0,41,2,-30,23,1,Regular
0,41,2,-30,25,1,Semibold
0,42,2,-31,24,1,Regular
0,42,2,-31,26,1,Semibold
0,43,2,-31,25,1,Regular
0,43,2,-31,26,1,Semibold
0,44,3,-32,25,1,Regular
0,44,2,-32,27,1,Semibold
0,45,3,-33,26,1,Regular
0,45,3,-33,27,1,Semibold
0,46,3,-34,26,1,Regular
0,46,3,-34,28,1,Semibold
0,47,3,-34,27,1,Regular
0,47,3,-34,29,1,Semibold
0,48,3,-35,27,1,Regular
0,48,3,-35,29,1,Semibold
0,49,3,-36,28,1,Regular
0,49,3,-36,30,1,Semibold
0,50,3,-36,29,1,Regular
0,50,3,-36,30,1,Semibold
0,51,3,-37,29,1,Regular
0,51,3,-37,31,1,Semibold
0,52,3,-38,30,1,Regular
0,52,3,-38,32,1,Semibold
0,53,3,-39,30,1,Regular
0,53,3,-39,32,1,Semibold
0,54,3,-39,31,1,Regular
0,54,3,-39,33,1,Semibold
0,55,3,-40,31,1,Regular
0,55,3,-40,33,1,Semibold
0,56,3,-41,32,1,Regular
0,56,3,-41,34,1,Semibold
0,57,3,-41,33,1,Regular
0,57,3,-42,35,1,Semibold
0,58,3,-42,33,1,Regular
0,58,3,-42,35,1,Semibold
0,59,4,-43,34,1,Regular
0,59,3,-43,36,1,Semibold
0,60,4,-44,34,1,Regular
0,60,3,-44,36,1,Semibold
0,61,2,-44,35,1,Regular
0,61,2,-44,37,1,Semibold
0,62,2,-45,35,1,Regular
0,62,2,-45,37,1,Semibold
0,63,2,-46,36,1,Regular
0,63,2,-46,38,1,Semibold
0,64,2,-46,36,1,Regular
0,64,2,-46,38,1,Semibold
0,65,3,-47,37,1,Regular
0,65,2,-47,39,1,Semibold
0,66,3,-48,37,1,Regular
0,66,2,-48,40,1,Semibold
0,67,3,-48,38,1,Regular
0,67,2,-48,40,1,Semibold
0,68,3,-49,39,1,Regular
0,68,2,-49,41,1,Semibold
0,69,3,-50,39,1,Regular
0,69,3,-50,41,1,Semibold
0,70,3,-51,40,1,Regular
0,70,3,-51,42,1,Semibold
0,71,3,-51,40,1,Regular
0,71,3,-51,43,1,Semibold
0,72,3,-52,41,1,Regular
0,72,3,-52,43,1,Semibold
0,73,3,-53,41,1,Regular
0,73,3,-53,44,1,Semibold
0,74,3,-53,42,1,Regular
0,74,3,-53,44,1,Semibold
0,75,3,-54,43,1,Regular
0,75,3,-54,45,1,Semibold
0,76,3,-55,43,1,Regular
0,76,3,-55,46,1,Semibold
0,77,3,-56,44,1,Regular
0,77,3,-56,46,1,Semibold
0,78,3,-56,44,1,Regular
0,78,3,-56,47,1,Semibold
0,79,3,-57,45,1,Regular
0,79,3,-57,47,1,Semibold
0,80,3,-58,45,1,Regular
0,80,3,-58,48,1,Semibold
0,81,3,-58,46,1,Regular
0,81,3,-58,49,1,Semibold
0,82,3,-59,46,1,Regular
0,82,3,-59,49,1,Semibold
0,83,3,-60,47,1,Regular
0,83,3,-60,50,1,Semibold
0,84,3,-61,48,1,Regular
0,84,3,-61,50,1,Semibold
0,85,3,-61,48,1,Regular
0,85,3,-61,51,1,Semibold
0,86,3,-62,49,1,Regular
0,86,3,-62,52,1,Semibold
0,87,3,-63,49,1,Regular
0,87,3,-63,52,1,Semibold
0,88,4,-63,50,1,Regular
0,88,3,-63,53,1,Semibold
0,89,4,-64,50,1,Regular
0,89,3,-64,53,1,Semibold
0,90,4,-65,51,1,Regular
0,90,3,-65,54,1,Semibold
0,91,4,-66,52,1,Regular
0,91,3,-66,55,1,Semibold
0,92,4,-66,52,1,Regular
0,92,3,-66,55,1,Semibold
0,93,4,-67,53,1,Regular
0,93,4,-67,56,2,Semibold
0,94,4,-68,53,1,Regular
0,94,4,-68,56,2,Semibold
0,95,4,-68,54,1,Regular
0,95,4,-68,57,2,Semibold
0,96,4,-69,54,2,Regular
0,96,4,-69,58,2,Semibold
0,97,4,-70,55,2,Regular
0,97,4,-70,58,2,Semibold
0,98,4,-71,55,2,Regular
0,98,4,-71,59,2,Semibold
0,99,4,-71,56,2,Regular
0,99,4,-71,59,2,Semibold
1,10,0,-7,4,0,Regular
1,10,0,-7,4,0,Semibold
1,11,0,-8,4,0,Regular
1,11,0,-8,4,0,Semibold
1,12,0,-9,4,0,Regular
1,12,0,-9,5,0,Semibold
1,13,0,-10,5,0,Regular
1,13,0,-10,5,0,Semibold
1,14,1,-10,5,0,Regular
1,14,1,-10,6,0,Semibold
1,15,1,-11,5,0,Regular
1,15,0,-11,6,0,Semibold
1,16,1,-12,6,0,Regular
1,16,1,-12,6,0,Semibold
1,17,1,-12,6,0,Regular
1,17,1,-12,7,0,Semibold
1,18,1,-13,6,0,Regular
1,18,1,-13,7,0,Semibold
1,19,1,-14,7,0,Regular
1,19,1,-14,7,0,Semibold
1,20,1,-14,7,0,Regular
1,20,1,-14,8,0,Semibold
1,21,1,-15,7,0,Regular
1,21,1,-15,8,0,Semibold
1,22,1,-16,8,0,Regular
1,22,1,-16,9,0,Semibold
1,23,1,-17,8,0,Regular
1,23,1,-17,9,0,Semibold
1,24,1,-17,9,0,Regular
1,24,1,-17,9,0,Semibold
1,25,1,-18,9,0,Regular
1,25,1,-18,10,0,Semibold
1,26,1,-19,9,0,Regular
1,26,1,-19,10,0,Semibold
1,27,1,-19,10,0,Regular
1,27,1,-19,10,0,Semibold
1,28,1,-20,10,0,Regular
1,28,1,-20,11,0,Semibold
1,29,1,-21,10,0,Regular
1,29,1,-21,11,0,Semibold
1,30,1,-22,11,0,Regular
1,30,2,-22,12,0,Semibold
1,31,2,-22,11,0,Regular
1,31,2,-22,12,0,Semibold
1,32,2,-23,11,0,Regular
1,32,2,-23,12,0,Semibold
1,33,2,-24,12,0,Regular
1,33,2,-24,13,0,Semibold
1,34,2,-24,12,0,Regular
1,34,2,-24,13,0,Semibold
1,35,2,-25,12,0,Regular
1,35,2,-25,13,0,Semibold
1,36,2,-26,13,0,Regular
1,36,2,-26,14,0,Semibold
1,37,2,-26,13,0,Regular
1,37,2,-26,14,0,Semibold
1,38,2,-27,13,0,Regular
1,38,2,-27,15,0,Semibold
1,39,2,-28,14,0,Regular
1,39,2,-28,15,0,Semibold
1,40,2,-29,14,0,Regular
1,40,2,-29,15,0,Semibold
1,41,2,-29,14,0,Regular
1,41,2,-29,16,0,Semibold
1,42,2,-30,15,0,Regular
1,42,2,-30,16,0,Semibold
1,43,2,-31,15,0,Regular
1,43,2,-31,16,0,Semibold
1,44,2,-31,15,0,Regular
1,44,2,-31,17,0,Semibold
1,45,2,-32,16,0,Regular
1,45,2,-32,17,0,Semibold
1,46,3,-33,16,0,Regular
1,46,2,-33,17,0,Semibold
1,47,3,-33,16,0,Regular
1,47,3,-33,18,0,Semibold
1,48,3,-34,17,0,Regular
1,48,3,-34,18,0,Semibold
1,49,3,-35,17,0,Regular
1,49,3,-35,19,0,Semibold
1,50,3,-36,17,0,Regular
1,50,3,-36,19,0,Semibold
1,51,3,-36,18,0,Regular
1,51,3,-36,19,0,Semibold
1,52,3,-37,18,0,Regular
1,52,3,-37,20,0,Semibold
1,53,3,-38,18,0,Regular
1,53,3,-38,20,0,Semibold
1,54,3,-38,19,0,Regular
1,54,3,-38,20,0,Semibold
1,55,3,-39,19,0,Regular
1,55,3,-39,21,0,Semibold
1,56,3,-40,19,0,Regular
1,56,3,-40,21,0,Semibold
1,57,3,-41,20,0,Regular
1,57,3,-41,22,0,Semibold
1,58,3,-41,20,0,Regular
1,58,3,-41,22,0,Semibold
1,59,3,-42,20,0,Regular
1,59,3,-42,22,0,Semibold
1,60,3,-43,21,0,Regular
1,60,3,-43,23,0,Semibold
1,61,2,-43,20,0,Regular
1,61,2,-43,22,0,Semibold
1,62,3,-44,20,0,Regular
1,62,2,-44,22,0,Semibold
1,63,3,-45,21,0,Regular
1,63,2,-45,23,0,Semibold
1,64,3,-45,21,0,Regular
1,64,3,-45,23,0,Semibold
1,65,3,-46,21,0,Regular
1,65,2,-46,23,0,Semibold
1,66,3,-47,22,0,Regular
1,66,3,-47,24,0,Semibold
1,67,3,-48,22,0,Regular
1,67,3,-48,24,0,Semibold
1,68,3,-48,22,0,Regular
1,68,3,-48,24,0,Semibold
1,69,3,-49,23,0,Regular
1,69,3,-49,25,0,Semibold
1,70,3,-50,23,0,Regular
1,70,3,-50,25,0,Semibold
1,71,3,-50,23,0,Regular
1,71,3,-50,25,0,Semibold
1,72,3,-51,24,0,Regular
1,72,3,-51,26,0,Semibold
1,73,3,-52,24,0,Regular
1,73,3,-52,26,0,Semibold
1,74,3,-53,24,0,Regular
1,74,3,-53,27,0,Semibold
1,75,3,-53,25,0,Regular
1,75,3,-53,27,0,Semibold
1,76,3,-54,25,0,Regular
1,76,3,-54,27,0,Semibold
1,77,3,-55,25,0,Regular
1,77,3,-55,28,0,Semibold
1,78,3,-55,25,0,Regular
1,78,3,-55,28,0,Semibold
1,79,3,-56,26,0,Regular
1,79,3,-56,28,0,Semibold
1,80,3,-57,26,0,Regular
1,80,3,-57,29,0,Semibold
1,81,4,-57,26,0,Regular
1,81,3,-57,29,0,Semibold
1,82,4,-58,27,0,Regular
1,82,3,-58,29,0,Semibold
1,83,4,-59,27,0,Regular
1,83,3,-59,30,0,Semibold
1,84,4,-60,27,0,Regular
1,84,3,-60,30,0,Semibold
1,85,4,-60,28,0,Regular
1,85,3,-60,30,0,Semibold
1,86,4,-61,28,0,Regular
1,86,3,-61,31,0,Semibold
1,87,4,-62,28,0,Regular
1,87,4,-62,31,0,Semibold
1,88,4,-62,29,0,Regular
1,88,4,-62,31,0,Semibold
1,89,4,-63,29,0,Regular
1,89,4,-63,32,0,Semibold
1,90,4,-64,29,0,Regular
1,90,4,-64,32,0,Semibold
1,91,4,-64,30,0,Regular
1,91,4,-64,33,0,Semibold
1,92,4,-65,30,0,Regular
1,92,4,-65,33,0,Semibold
1,93,4,-66,30,0,Regular
1,93,4,-66,33,0,Semibold
1,94,4,-67,31,0,Regular
1,94,4,-67,34,0,Semibold
1,95,4,-67,31,0,Regular
1,95,4,-67,34,0,Semibold
1,96,4,-68,31,0,Regular
1,96,4,-68,34,0,Semibold
1,97,4,-69,32,0,Regular
1,97,4,-69,35,0,Semibold
1,98,4,-69,32,0,Regular
1,98,4,-69,35,0,Semibold
1,99,4,-70,32,0,Regular
1,99,4,-70,35,0,Semibold
2,10,0,-8,6,0,Regular
2,10,0,-8,6,0,Semibold
2,11,0,-8,6,0,Regular
2,11,0,-8,7,0,Semibold
2,12,1,-9,7,0,Regular
2,12,0,-9,7,0,Semibold
2,13,1,-10,7,0,Regular
2,13,0,-10,8,0,Semibold
2,14,1,-10,8,0,Regular
2,14,1,-10,8,0,Semibold
2,15,1,-11,8,0,Regular
2,15,1,-11,9,0,Semibold
2,16,1,-12,9,0,Regular
2,16,1,-12,9,0,Semibold
2,17,1,-13,9,0,Regular
2,17,1,-13,10,0,Semibold
2,18,1,-13,10,0,Regular
2,18,1,-13,11,0,Semibold
2,19,1,-14,11,0,Regular
2,19,1,-14,11,0,Semibold
2,20,1,-15,11,0,Regular
2,20,1,-15,12,0,Semibold
2,21,1,-16,12,0,Regular
2,21,1,-16,12,0,Semibold
2,22,1,-16,12,0,Regular
2,22,1,-16,13,0,Semibold
2,23,1,-17,13,0,Regular
2,23,1,-17,13,0,Semibold
2,24,1,-18,13,0,Regular
2,24,1,-18,14,0,Semibold
2,25,1,-18,14,0,Regular
2,25,1,-18,14,0,Semibold
2,26,2,-19,14,0,Regular
2,26,1,-19,15,0,Semibold
2,27,2,-20,15,0,Regular
2,27,1,-20,16,0,Semibold
2,28,2,-21,15,0,Regular
2,28,1,-21,16,0,Semibold
2,29,2,-21,16,0,Regular
2,29,2,-21,17,0,Semibold
2,30,2,-22,16,0,Regular
2,30,2,-22,17,0,Semibold
2,31,2,-23,17,0,Regular
2,31,2,-23,18,0,Semibold
2,32,2,-23,17,0,Regular
2,32,2,-23,18,0,Semibold
2,33,2,-24,18,0,Regular
2,33,2,-24,19,0,Semibold
2,34,2,-25,19,0,Regular
2,34,2,-25,20,0,Semibold
2,35,2,-26,19,0,Regular
2,35,2,-26,20,0,Semibold
2,36,2,-26,20,0,Regular
2,36,2,-26,21,0,Semibold
2,37,2,-27,20,0,Regular
2,37,2,-27,21,0,Semibold
2,38,2,-28,21,0,Regular
2,38,2,-28,22,0,Semibold
2,39,3,-29,21,0,Regular
2,39,2,-29,22,0,Semibold
2,40,3,-29,22,0,Regular
2,40,2,-29,23,0,Semibold
2,41,3,-30,22,0,Regular
2,41,2,-30,23,0,Semibold
2,42,3,-31,23,0,Regular
2,42,2,-31,24,0,Semibold
2,43,3,-31,23,0,Regular
2,43,3,-31,25,0,Semibold
2,44,3,-32,24,0,Regular
2,44,3,-32,25,0,Semibold
2,45,3,-33,24,0,Regular
2,45,3,-33,26,0,Semibold
2,46,3,-34,25,0,Regular
2,46,3,-34,26,0,Semibold
2,47,3,-34,26,0,Regular
2,47,3,-34,27,0,Semibold
2,48,3,-35,26,0,Regular
2,48,3,-35,27,0,Semibold
2,49,3,-36,27,0,Regular
2,49,3,-36,28,0,Semibold
2,50,3,-36,27,0,Regular
2,50,3,-36,29,0,Semibold
2,51,3,-37,28,0,Regular
2,51,3,-37,29,0,Semibold
2,52,3,-38,28,0,Regular
2,52,3,-38,30,0,Semibold
2,53,4,-39,29,0,Regular
2,53,3,-39,30,0,Semibold
2,54,4,-39,29,0,Regular
2,54,3,-39,31,0,Semibold
2,55,4,-40,30,0,Regular
2,55,3,-40,31,0,Semibold
2,56,4,-41,30,0,Regular
2,56,3,-41,32,0,Semibold
2,57,4,-41,31,0,Regular
2,57,3,-42,32,0,Semibold
2,58,4,-42,31,0,Regular
2,58,4,-42,33,0,Semibold
2,59,4,-43,32,0,Regular
2,59,4,-43,34,0,Semibold
2,60,4,-44,32,0,Regular
2,60,4,-44,34,0,Semibold
2,61,3,-44,32,0,Regular
2,61,2,-44,34,0,Semibold
2,62,3,-45,33,0,Regular
2,62,2,-45,34,0,Semibold
2,63,3,-46,33,0,Regular
2,63,2,-46,35,0,Semibold
2,64,3,-46,34,0,Regular
2,64,3,-46,35,0,Semibold
2,65,3,-47,34,0,Regular
2,65,3,-47,36,0,Semibold
2,66,3,-48,35,0,Regular
2,66,3,-48,37,0,Semibold
2,67,3,-48,35,0,Regular
2,67,3,-48,37,0,Semibold
2,68,3,-49,36,0,Regular
2,68,3,-49,38,0,Semibold
2,69,3,-50,36,0,Regular
2,69,3,-50,38,0,Semibold
2,70,3,-51,37,0,Regular
2,70,3,-51,39,0,Semibold
2,71,3,-51,37,0,Regular
2,71,3,-51,39,0,Semibold
2,72,3,-52,38,0,Regular
2,72,3,-52,40,0,Semibold
2,73,3,-53,39,0,Regular
2,73,3,-53,40,0,Semibold
2,74,4,-53,39,0,Regular
2,74,3,-53,41,0,Semibold
2,75,4,-54,40,0,Regular
2,75,3,-54,41,0,Semibold
2,76,4,-55,40,0,Regular
2,76,3,-55,42,0,Semibold
2,77,4,-56,41,0,Regular
2,77,3,-56,43,0,Semibold
2,78,4,-56,41,0,Regular
2,78,3,-56,43,0,Semibold
2,79,4,-57,42,0,Regular
2,79,3,-57,44,0,Semibold
2,80,4,-58,42,0,Regular
2,80,3,-58,44,0,Semibold
2,81,4,-58,43,0,Regular
2,81,3,-58,45,0,Semibold
2,82,4,-59,43,0,Regular
2,82,3,-59,45,0,Semibold
2,83,4,-60,44,0,Regular
2,83,3,-60,46,0,Semibold
2,84,4,-61,44,0,Regular
2,84,3,-61,46,0,Semibold
2,85,4,-61,45,0,Regular
2,85,3,-61,47,0,Semibold
2,86,4,-62,45,0,Regular
2,86,4,-62,47,0,Semibold
2,87,4,-63,46,0,Regular
2,87,4,-63,48,0,Semibold
2,88,4,-63,46,0,Regular
2,88,4,-63,49,0,Semibold
2,89,4,-64,47,0,Regular
2,89,4,-64,49,0,Semibold
2,90,4,-65,47,0,Regular
2,90,4,-65,50,0,Semibold
2,91,4,-66,48,0,Regular
2,91,4,-66,50,0,Semibold
2,92,4,-66,48,0,Regular
2,92,4,-66,51,0,Semibold
2,93,5,-67,49,0,Regular
2,93,4,-67,51,0,Semibold
2,94,5,-68,49,0,Regular
2,94,4,-68,52,0,Semibold
2,95,5,-68,50,0,Regular
2,95,4,-68,52,0,Semibold
2,96,5,-69,51,0,Regular
2,96,4,-69,53,0,Semibold
2,97,5,-70,51,0,Regular
2,97,4,-70,54,0,Semibold
2,98,5,-71,52,0,Regular
2,98,4,-71,54,0,Semibold
2,99,5,-71,52,0,Regular
2,99,4,-71,55,0,Semibold
3,10,0,-8,6,0,Regular
3,10,0,-8,6,1,Semibold
3,11,0,-8,7,1,Regular
3,11,0,-8,7,1,Semibold
3,12,0,-9,7,1,Regular
3,12,0,-9,7,1,Semibold
3,13,1,-10,8,1,Regular
3,13,0,-10,8,1,Semibold
3,14,1,-10,8,1,Regular
3,14,1,-10,9,1,Semibold
3,15,1,-11,9,1,Regular
3,15,1,-11,9,1,Semibold
3,16,1,-12,9,1,Regular
3,16,1,-12,10,1,Semibold
3,17,1,-13,10,1,Regular
3,17,1,-13,10,1,Semibold
3,18,1,-13,11,1,Regular
3,18,1,-13,11,1,Semibold
3,19,1,-14,11,1,Regular
3,19,1,-14,12,1,Semibold
3,20,1,-15,12,1,Regular
3,20,1,-15,12,1,Semibold
3,21,1,-15,12,1,Regular
3,21,1,-15,13,1,Semibold
3,22,1,-16,13,1,Regular
3,22,1,-16,13,1,Semibold
3,23,1,-17,13,1,Regular
3,23,1,-17,14,1,Semibold
3,24,1,-18,14,1,Regular
3,24,1,-18,15,1,Semibold
3,25,1,-18,14,1,Regular
3,25,1,-18,15,1,Semibold
3,26,1,-19,15,1,Regular
3,26,1,-19,16,1,Semibold
3,27,1,-20,16,1,Regular
3,27,1,-20,16,1,Semibold
3,28,2,-20,16,1,Regular
3,28,1,-20,17,1,Semibold
3,29,2,-21,17,1,Regular
3,29,1,-21,18,1,Semibold
3,30,2,-22,17,1,Regular
3,30,2,-22,18,1,Semibold
3,31,2,-23,18,1,Regular
3,31,2,-23,19,1,Semibold
3,32,2,-23,18,1,Regular
3,32,2,-23,19,1,Semibold
3,33,2,-24,19,1,Regular
3,33,2,-24,20,1,Semibold
3,34,2,-25,20,1,Regular
3,34,2,-25,20,1,Semibold
3,35,2,-25,20,1,Regular
3,35,2,-26,21,1,Semibold
3,36,2,-26,21,1,Regular
3,36,2,-26,22,1,Semibold
3,37,2,-27,21,1,Regular
3,37,2,-27,22,1,Semibold
3,38,2,-28,22,1,Regular
3,38,2,-28,23,1,Semibold
3,39,2,-28,22,1,Regular
3,39,2,-28,23,1,Semibold
3,40,2,-29,23,1,Regular
3,40,2,-29,24,1,Semibold
3,41,2,-30,23,1,Regular
3,41,2,-30,25,1,Semibold
3,42,3,-30,24,1,Regular
3,42,2,-31,25,1,Semibold
3,43,3,-31,25,1,Regular
3,43,2,-31,26,1,Semibold
3,44,3,-32,25,1,Regular
3,44,2,-32,26,1,Semibold
3,45,3,-33,26,1,Regular
3,45,2,-33,27,1,Semibold
3,46,3,-33,26,1,Regular
3,46,3,-33,28,1,Semibold
3,47,3,-34,27,1,Regular
3,47,3,-34,28,1,Semibold
3,48,3,-35,27,1,Regular
3,48,3,-35,29,1,Semibold
3,49,3,-35,28,1,Regular
3,49,3,-36,29,1,Semibold
3,50,3,-36,29,1,Regular
3,50,3,-36,30,1,Semibold
3,51,3,-37,29,1,Regular
3,51,3,-37,31,1,Semibold
3,52,3,-38,30,1,Regular
3,52,3,-38,31,1,Semibold
3,53,3,-38,30,1,Regular
3,53,3,-38,32,1,Semibold
3,54,3,-39,31,1,Regular
3,54,3,-39,32,1,Semibold
3,55,3,-40,31,1,Regular
3,55,3,-40,33,1,Semibold
3,56,3,-40,32,1,Regular
3,56,3,-41,34,1,Semibold
3,57,4,-41,32,1,Regular
3,57,3,-41,34,1,Semibold
3,58,4,-42,33,1,Regular
3,58,3,-42,35,1,Semibold
3,59,4,-43,34,1,Regular
3,59,3,-43,35,1,Semibold
3,60,4,-43,34,1,Regular
3,60,3,-43,36,1,Semibold
3,61,2,-44,33,1,Regular
3,61,2,-44,35,1,Semibold
3,62,2,-45,34,1,Regular
3,62,2,-45,36,1,Semibold
3,63,2,-46,34,1,Regular
3,63,2,-46,36,1,Semibold
3,64,3,-46,35,1,Regular
3,64,2,-46,37,1,Semibold
3,65,3,-47,35,1,Regular
3,65,2,-47,37,1,Semibold
3,66,3,-48,36,1,Regular
3,66,2,-48,38,1,Semibold
3,67,3,-48,36,1,Regular
3,67,2,-48,38,1,Semibold
3,68,3,-49,37,1,Regular
3,68,2,-49,39,1,Semibold
3,69,3,-50,38,1,Regular
3,69,2,-50,40,1,Semibold
3,70,3,-51,38,1,Regular
3,70,2,-51,40,1,Semibold
3,71,3,-51,39,1,Regular
3,71,2,-51,41,1,Semibold
3,72,3,-52,39,1,Regular
3,72,3,-52,41,1,Semibold
3,73,3,-53,40,1,Regular
3,73,3,-53,42,1,Semibold
3,74,3,-53,40,1,Regular
3,74,3,-53,42,1,Semibold
3,75,3,-54,41,1,Regular
3,75,3,-54,43,1,Semibold
3,76,3,-55,41,1,Regular
3,76,3,-55,44,1,Semibold
3,77,3,-56,42,1,Regular
3,77,3,-56,44,1,Semibold
3,78,3,-56,42,1,Regular
3,78,3,-56,45,1,Semibold
3,79,3,-57,43,1,Regular
3,79,3,-57,45,1,Semibold
3,80,3,-58,43,1,Regular
3,80,3,-58,46,1,Semibold
3,81,3,-58,44,1,Regular
3,81,3,-58,46,1,Semibold
3,82,3,-59,45,1,Regular
3,82,3,-59,47,1,Semibold
3,83,3,-60,45,1,Regular
3,83,3,-60,48,1,Semibold
3,84,3,-61,46,1,Regular
3,84,3,-61,48,1,Semibold
3,85,3,-61,46,1,Regular
3,85,3,-61,49,1,Semibold
3,86,3,-62,47,1,Regular
3,86,3,-62,49,1,Semibold
3,87,4,-63,47,1,Regular
3,87,3,-63,50,1,Semibold
3,88,4,-63,48,1,Regular
3,88,3,-63,50,1,Semibold
3,89,4,-64,48,1,Regular
3,89,3,-64,51,1,Semibold
3,90,4,-65,49,1,Regular
3,90,3,-65,52,1,Semibold
3,91,4,-66,49,1,Regular
3,91,3,-66,52,1,Semibold
3,92,4,-66,50,1,Regular
3,92,3,-66,53,1,Semibold
3,93,4,-67,51,1,Regular
3,93,3,-67,53,2,Semibold
3,94,4,-68,51,1,Regular
3,94,3,-68,54,2,Semibold
3,95,4,-68,52,1,Regular
3,95,3,-68,54,2,Semibold
3,96,4,-69,52,2,Regular
3,96,3,-69,55,2,Semibold
3,97,4,-70,53,2,Regular
3,97,4,-70,56,2,Semibold
3,98,4,-71,53,2,Regular
3,98,4,-71,56,2,Semibold
3,99,4,-71,54,2,Regular
3,99,4,-71,57,2,Semibold
4,10,0,-7,6,0,Regular
4,10,0,-7,7,0,Semibold
4,11,0,-8,7,0,Regular
4,11,0,-8,7,0,Semibold
4,12,0,-9,7,0,Regular
4,12,0,-9,8,0,Semibold
4,13,0,-10,8,0,Regular
4,13,0,-10,8,0,Semibold
4,14,0,-10,9,0,Regular
4,14,0,-10,9,0,Semibold
4,15,0,-11,9,0,Regular
4,15,0,-11,10,0,Semibold
4,16,1,-12,10,0,Regular
4,16,0,-12,10,0,Semibold
4,17,1,-12,10,0,Regular
4,17,1,-12,11,0,Semibold
4,18,1,-13,11,0,Regular
4,18,1,-13,11,0,Semibold
4,19,1,-14,12,0,Regular
4,19,1,-14,12,0,Semibold
4,20,1,-14,12,0,Regular
4,20,1,-14,13,0,Semibold
4,21,1,-15,13,0,Regular
4,21,1,-15,13,0,Semibold
4,22,1,-16,13,0,Regular
4,22,1,-16,14,0,Semibold
4,23,1,-17,14,0,Regular
4,23,1,-17,15,0,Semibold
4,24,1,-17,14,0,Regular
4,24,1,-17,15,0,Semibold
4,25,1,-18,15,0,Regular
4,25,1,-18,16,0,Semibold
4,26,1,-19,16,0,Regular
4,26,1,-19,16,0,Semibold
4,27,1,-19,16,0,Regular
4,27,1,-19,17,0,Semibold
4,28,1,-20,17,0,Regular
4,28,1,-20,18,0,Semibold
4,29,1,-21,17,0,Regular
4,29,1,-21,18,0,Semibold
4,30,1,-22,18,0,Regular
4,30,1,-22,19,0,Semibold
4,31,1,-22,19,0,Regular
4,31,1,-22,19,0,Semibold
4,32,1,-23,19,0,Regular
4,32,1,-23,20,0,Semibold
4,33,2,-24,20,0,Regular
4,33,1,-24,21,0,Semibold
4,34,2,-24,20,0,Regular
4,34,1,-24,21,0,Semibold
4,35,2,-25,21,0,Regular
4,35,2,-25,22,0,Semibold
4,36,2,-26,21,0,Regular
4,36,2,-26,22,0,Semibold
4,37,2,-26,22,0,Regular
4,37,2,-26,23,0,Semibold
4,38,2,-27,23,0,Regular
4,38,2,-27,24,0,Semibold
4,39,2,-28,23,0,Regular
4,39,2,-28,24,0,Semibold
4,40,2,-29,24,0,Regular
4,40,2,-29,25,0,Semibold
4,41,2,-29,24,0,Regular
4,41,2,-29,26,0,Semibold
4,42,2,-30,25,0,Regular
4,42,2,-30,26,0,Semibold
4,43,2,-31,26,0,Regular
4,43,2,-31,27,0,Semibold
4,44,2,-31,26,0,Regular
4,44,2,-31,27,0,Semibold
4,45,2,-32,27,0,Regular
4,45,2,-32,28,0,Semibold
4,46,2,-33,27,0,Regular
4,46,2,-33,29,0,Semibold
4,47,2,-33,28,0,Regular
4,47,2,-33,29,0,Semibold
4,48,2,-34,29,0,Regular
4,48,2,-34,30,0,Semibold
